Title                                                           12.02.2026 11:14
________________________________________________________________________________

Title


Curve Name:
  $D60-TN200-V70-TB60
  Sample Weight
Curve Values:
          Index              t             Ts             Tr          Value
                           [s]           [°C]           [°C]           [mg]
            519            519         116.94          116.5        2.65686
            520            520        117.087        116.667        2.65691
            521            521        117.252        116.833        2.65698
            522            522        117.409            117        2.65703
            523            523        117.562        117.167        2.65709
            524            524        117.722        117.333        2.65714
            525            525         117.86          117.5        2.65719
            526            526        118.028        117.667        2.65722
            527            527        118.197        117.833        2.65726
            528            528        118.352            118        2.65729
            529            529        118.506        118.167        2.65731
            530            530        118.661        118.333        2.65733
            531            531        118.817          118.5        2.65735
            532            532        118.978        118.667        2.65737
            533            533        119.132        118.833        2.65739
            534            534        119.289            119         2.6574
            535            535         119.44        119.167        2.65742
            536            536        119.591        119.333        2.65743
            537            537        119.756          119.5        2.65744
            538            538        119.909        119.667        2.65745
            539            539         120.07        119.833        2.65746
            540            540        120.229            120        2.65747
            541            541        120.384        120.167        2.65748
            542            542        120.537        120.333        2.65749
            543            543        120.695          120.5        2.65751
            544            544        120.851        120.667        2.65752
            545            545        121.008        120.833        2.65753
            546            546        121.161            121        2.65754
            547            547        121.319        121.167        2.65756
            548            548        121.473        121.333        2.65758
            549            549        121.624          121.5         2.6576
            550            550        121.781        121.667        2.65764
            551            551        121.943        121.833        2.65767
            552            552        122.098            122         2.6577
            553            553        122.258        122.167        2.65773
            554            554        122.411        122.333        2.65777
            555            555        122.566          122.5        2.65781
            556            556        122.731        122.667        2.65785
            557            557        122.887        122.833        2.65789
            558            558        123.038            123        2.65792
            559            559        123.192        123.167        2.65795
            560            560        123.347        123.333        2.65798
            561            561        123.502          123.5          2.658
            562            562        123.677        123.667        2.65802
            563            563        123.831        123.833        2.65803
            564            564        123.982            124        2.65805
            565            565        124.142        124.167        2.65807
            566            566        124.305        124.333         2.6581
            567            567        124.456          124.5        2.65813
            568            568        124.605        124.667        2.65816
            569            569        124.764        124.833        2.65819
            570            570        124.916            125        2.65821
